publicid,eventtype,datetime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2017p313320,earthquake,2017-04-26T22:16:53.414Z,2017-04-27T20:06:40.607Z,166.6498413,-44.8300972,3.605666938,2,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,10,1,0.7278702259,242.3522835,1.358158553,0
2017p313181,earthquake,2017-04-26T21:03:42.937Z,2017-04-26T23:11:32.621Z,175.7104432,-38.91872069,1.137144364,5.1171875,M,,NonLinLoc,confirmed,manual,nz3drx,20,12,6,0.05957107794,169.8662392,0.343908727,0
2017p313155,earthquake,2017-04-26T20:49:17.982Z,2017-04-26T20:56:30.112Z,177.2654314,-37.68118105,2.648506192,6.171875,M,,NonLinLoc,confirmed,manual,nz3drx,28,23,18,0.1619959495,101.3091596,0.6327291115,0
2017p313114,,2017-04-26T20:27:23.692Z,2017-04-26T20:34:52.668Z,174.326857,-41.71281549,2.863241143,19.53125,M,,NonLinLoc,,automatic,nz3drx,42,42,27,0.09284206827,139.0787961,1.407698252,0
2017p313042,,2017-04-26T19:48:52.550Z,2017-04-26T19:50:42.997Z,174.2727102,-41.74459111,1.766118864,15.78125,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.04430545633,161.4864115,0.3710000199,0
2017p313030,,2017-04-26T19:42:50.117Z,2017-04-26T19:44:16.982Z,175.4673648,-39.17682773,0.4249863371,18.125,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.10619955,128.8054867,0.4705878126,0
2017p313023,,2017-04-26T19:39:03.939Z,2017-04-26T19:41:16.608Z,173.8519774,-42.22614139,2.634335342,25.15625,M,,NonLinLoc,,automatic,nz3drx,20,20,10,0.3004696111,162.6460962,0.8284392781,0
2017p312911,earthquake,2017-04-26T18:39:00.876Z,2017-05-22T04:12:38.769Z,172.9775085,-42.63886261,2.181496993,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,14,4,0.158564955,66.67121124,0.5883474836,0
2017p312881,earthquake,2017-04-26T18:23:16.448Z,2017-05-22T04:10:02.410Z,172.9814301,-42.63613892,3.132353449,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,25,0.1586161703,67.34933472,0.6196799309,0
2017p312844,earthquake,2017-04-26T18:03:24.671Z,2017-04-26T20:38:31.488Z,177.4926147,-37.91906738,3.694720745,35.64844513,M,,LOCSAT,confirmed,manual,iasp91,32,25,19,0.1532196701,86.38901901,0.38329135,0
2017p312826,earthquake,2017-04-26T17:54:05.965Z,2017-05-22T04:07:20.783Z,172.2686157,-42.85368347,1.756083041,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,2,0.07200138271,60.85464478,0.4186277567,0
2017p312790,outside of network interest,2017-04-26T17:31:13.000Z,2017-05-22T04:05:44.298Z,-178.468,-17.943,4.022063576,568,M,,,confirmed,manual,,0,0,7,0,0,3.450563519,0
2017p312767,,2017-04-26T17:22:44.469Z,2017-04-26T22:18:11.524Z,176.6819536,-39.88209748,1.373957047,27.96875,M,,NonLinLoc,,automatic,nz3drx,14,14,6,0.1752625399,127.096551,0.6301459503,0
2017p312749,,2017-04-26T17:12:47.462Z,2017-04-26T17:14:51.361Z,177.9496146,-38.65107167,1.607957886,19.53125,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.1590425817,198.0784658,0.2402376013,0
2017p312713,earthquake,2017-04-26T16:55:00.615Z,2017-05-22T04:03:26.650Z,175.0114136,-39.49444199,1.844053815,23.5082016,M,,LOCSAT,confirmed,manual,iasp91,27,20,11,0.330681026,183.9882965,0.4143240782,0
2017p312715,earthquake,2017-04-26T16:54:36.947Z,2017-05-22T03:57:51.936Z,174.9824829,-39.43115234,1.537126587,21.31930351,M,,LOCSAT,confirmed,manual,iasp91,22,17,4,0.3156858385,96.43849182,0.1853112594,0
2017p312608,,2017-04-26T15:58:12.434Z,2017-04-26T15:59:12.366Z,175.6352743,-40.87673628,1.249362862,19.765625,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.09425675576,73.99803106,0.6563717908,0
2017p312519,earthquake,2017-04-26T15:10:21.523Z,2017-05-22T03:55:05.350Z,173.7479706,-42.25347137,2.233826883,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,17,7,0.1790136546,157.2296066,0.4897192207,0
2017p312518,earthquake,2017-04-26T15:10:02.098Z,2017-05-22T03:52:37.308Z,179.1044922,-38.33158112,2.314583206,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,20,10,0.7162438631,264.7068939,0.5188372569,0
2017p312516,,2017-04-26T15:08:36.958Z,2017-04-26T15:10:43.548Z,177.1403911,-39.19860614,2.144376481,24.453125,M,,NonLinLoc,,automatic,nz3drx,45,45,23,0.131599365,115.3577098,0.4764071643,0
2017p312485,earthquake,2017-04-26T14:52:24.329Z,2017-05-22T03:49:38.500Z,173.5995636,-42.17018509,1.813138682,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,10,3,0.249715209,138.4620667,0.4709477219,0
2017p312474,,2017-04-26T14:46:40.805Z,2017-04-26T14:48:14.534Z,175.9574256,-40.53456742,1.389460505,23.984375,M,,NonLinLoc,,automatic,nz3drx,15,15,6,0.0238375751,88.96473441,0.3506742453,0
2017p312472,,2017-04-26T14:45:25.146Z,2017-04-26T14:47:28.512Z,172.3989268,-42.7915609,1.883153296,12.03125,M,,NonLinLoc,,automatic,nz3drx,14,14,4,0.09429188599,61.18500394,0.4580064742,0
2017p312459,,2017-04-26T14:39:31.000Z,2017-04-26T14:41:52.835Z,174.640738,-41.15825059,2.10078869,30.78125,M,,NonLinLoc,,automatic,nz3drx,18,18,12,0.157953346,115.0981259,0.6429074001,0
2017p312422,earthquake,2017-04-26T14:18:40.425Z,2017-05-22T03:46:45.291Z,171.8426971,-42.67232895,1.877416861,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,17,5,0.2984300256,98.43515015,0.6076932499,0
2017p312420,earthquake,2017-04-26T14:17:53.579Z,2017-05-22T03:46:37.221Z,174.0752106,-39.67499161,2.283373572,140.2501526,M,,LOCSAT,confirmed,manual,iasp91,58,52,22,0.3028660119,104.2805786,0.5680512682,0
2017p312413,,2017-04-26T14:13:52.252Z,2017-04-26T14:15:19.365Z,177.5638035,-38.67006001,1.713128215,28.671875,M,,NonLinLoc,,automatic,nz3drx,13,13,6,0.1569776154,67.93072369,0.1948649895,0
2017p312402,earthquake,2017-04-26T14:07:50.298Z,2017-05-22T03:37:38.646Z,174.1557312,-41.71305847,2.058931356,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,7,0.05640408024,78.60409546,0.3543151204,0
2017p312377,earthquake,2017-04-26T13:54:53.635Z,2017-05-22T03:35:39.579Z,174.0730286,-41.89561844,2.381678298,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,29,26,13,0.09097764641,138.4661636,0.63200264,0
2017p312368,earthquake,2017-04-26T13:50:00.110Z,2017-04-26T19:12:05.610Z,175.7345062,-38.92800114,0.9349482983,5.05859375,M,,NonLinLoc,confirmed,manual,nz3drx,18,11,6,0.05835552678,173.9756253,0.3247388318,0
2017p312331,outside of network interest,2017-04-26T13:30:10.237Z,2017-05-22T03:33:32.755Z,176.7716069,-37.90998174,2.003933859,78.125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.4321625749,238.1238634,1.405831307,0
2017p312289,earthquake,2017-04-26T13:07:43.309Z,2017-05-22T03:29:26.553Z,178.598053,-36.67562485,3.083839416,84.87882996,M,,LOCSAT,confirmed,manual,iasp91,46,41,25,0.9151427746,259.020462,0.6892041893,0
2017p312278,,2017-04-26T13:02:10.667Z,2017-04-26T13:03:49.732Z,174.0899256,-41.76759046,1.618990179,15.3125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.09428603005,132.937918,0.3749404066,0
2017p312240,earthquake,2017-04-26T12:42:17.771Z,2017-04-26T19:10:52.331Z,175.6653017,-39.47713459,0.849422579,16.953125,M,,NonLinLoc,confirmed,manual,nz3drx,24,18,8,0.09786341507,209.1931687,0.2252655439,0
2017p312170,,2017-04-26T12:04:27.895Z,2017-04-26T12:06:05.349Z,174.2857488,-41.69826284,1.629565389,13.90625,M,,NonLinLoc,,automatic,nz3drx,13,13,5,0.07547937208,158.3355137,0.3029428218,0
2017p312162,earthquake,2017-04-26T12:00:04.097Z,2017-05-22T02:50:51.177Z,177.5558472,-37.81181717,2.222823309,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,18,11,0.1807952523,122.0553894,0.4846599367,0
2017p312123,,2017-04-26T11:39:36.416Z,2017-04-26T11:41:32.182Z,175.1172429,-39.53138171,1.631546295,57.96875,M,,NonLinLoc,,automatic,nz3drx,17,17,7,0.2491011089,81.79026696,0.5968567358,0
2017p312117,earthquake,2017-04-26T11:36:14.288Z,2017-05-22T02:48:25.751Z,173.6632233,-42.31537247,2.901300644,9.925522804,M,,LOCSAT,confirmed,manual,iasp91,33,27,22,0.1112545133,113.3134804,0.7214346264,0
2017p312078,earthquake,2017-04-26T11:15:21.796Z,2017-05-22T02:46:29.429Z,174.4133911,-41.70018768,1.839937167,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,13,7,4,0.1571567357,154.3941116,0.8901155266,0
2017p312077,earthquake,2017-04-26T11:15:02.771Z,2017-05-22T02:46:18.001Z,174.9316559,-40.13069153,1.548008372,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,14,2,0.3031999469,90.79356384,0.5450252451,0
2017p311987,,2017-04-26T10:26:42.419Z,2017-04-26T10:28:37.685Z,173.3998021,-41.13985468,1.876445454,86.5625,M,,NonLinLoc,,automatic,nz3drx,18,18,3,0.08053656611,77.98547246,1.027240456,0
2017p311939,earthquake,2017-04-26T10:00:51.010Z,2017-05-22T02:31:59.368Z,172.7729492,-42.69274521,2.295617687,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,3,0.1746485978,67.89712906,0.6380093672,0
2017p311938,earthquake,2017-04-26T10:00:41.674Z,2017-05-22T02:31:49.892Z,172.7724304,-42.65202332,2.464967738,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,3,0.1356590241,101.0553212,0.2273064945,0
2017p311919,earthquake,2017-04-26T09:50:53.190Z,2017-04-26T19:09:14.398Z,175.8104639,-39.53655462,1.24586053,39.921875,M,,NonLinLoc,confirmed,manual,nz3drx,33,19,9,0.1342517696,200.6906182,0.4025887666,0
2017p311899,earthquake,2017-04-26T09:39:56.006Z,2017-05-22T02:23:15.186Z,174.9996643,-40.1036911,2.156744351,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,47,35,19,0.3487976789,89.59199524,0.6798001473,0
2017p311843,earthquake,2017-04-26T09:10:01.655Z,2017-04-26T20:51:09.111Z,174.9857635,-40.10437012,3.123767121,21.08996773,M,,LOCSAT,confirmed,manual,iasp91,31,19,15,0.2719089687,140.5208435,0.5749214918,0
2017p311840,earthquake,2017-04-26T09:08:56.412Z,2017-04-26T21:01:17.388Z,174.9547272,-40.09983826,2.298973987,22.50084877,M,,LOCSAT,confirmed,manual,iasp91,26,16,35,0.2957185805,168.5213318,0.6294730727,0
2017p311750,earthquake,2017-04-26T08:20:49.853Z,2017-05-22T02:19:39.253Z,174.2272034,-41.71114731,4.09705138,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,34,22,78,0.03914200515,114.917717,0.6397104243,0
2017p311729,,2017-04-26T08:09:43.463Z,2017-04-26T08:11:11.608Z,175.8910278,-41.2060758,1.788608442,15.546875,M,,NonLinLoc,,automatic,nz3drx,15,15,9,0.09778786302,179.7772517,0.372895517,0
2017p311685,earthquake,2017-04-26T07:46:12.381Z,2017-05-22T02:14:35.133Z,173.526062,-42.2530899,1.354125132,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,10,2,0.1630672812,97.31633759,0.4606142653,0
2017p311643,,2017-04-26T07:23:34.780Z,2017-04-26T07:25:35.566Z,176.6242047,-40.26949682,1.832793667,13.203125,M,,NonLinLoc,,automatic,nz3drx,24,24,12,0.008409370307,135.9631125,0.5795068066,0
2017p311637,,2017-04-26T07:20:38.108Z,2017-04-26T07:22:30.859Z,173.5279834,-41.25880092,1.775663154,44.84375,M,,NonLinLoc,,automatic,nz3drx,10,10,4,0.1187380857,93.5870531,0.5415405197,0
2017p311616,earthquake,2017-04-26T07:09:11.887Z,2017-05-22T02:11:29.504Z,173.6800537,-40.40308762,2.24849358,140.4767609,M,,LOCSAT,confirmed,manual,iasp91,30,19,11,0.4386432171,127.2561522,0.4467107815,0
2017p311492,,2017-04-26T06:03:24.602Z,2017-04-26T06:05:06.400Z,176.5023245,-40.09001324,1.975304554,35.46875,M,,NonLinLoc,,automatic,nz3drx,30,30,15,0.0525481564,73.84231893,0.5486100666,0
2017p311464,,2017-04-26T05:48:22.609Z,2017-04-26T05:49:42.578Z,175.9763416,-39.15065522,0.7752968526,31.71875,M,,NonLinLoc,,automatic,nz3drx,14,14,5,0.205826208,152.2405919,0.5176787493,0
2017p311399,earthquake,2017-04-26T05:13:42.530Z,2017-05-22T02:04:10.694Z,170.0861511,-43.4759903,1.769046042,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,11,3,0.2047827691,153.7100067,0.9424641441,0
2017p311340,earthquake,2017-04-26T04:42:18.762Z,2017-05-22T01:59:40.113Z,178.9207764,-34.93821716,4.286396362,152.1204529,M,,LOCSAT,confirmed,manual,iasp91,30,21,33,2.903918982,283.1336517,0.9556893692,0
2017p311321,,2017-04-26T04:32:06.793Z,2017-04-26T04:33:56.811Z,174.7162569,-40.53334141,1.735480207,27.96875,M,,NonLinLoc,,automatic,nz3drx,10,10,7,0.3577527378,143.0820763,0.2784180548,0
2017p311153,earthquake,2017-04-26T03:02:35.018Z,2017-04-26T05:35:31.968Z,175.329341,-39.20889107,1.168322854,5.5859375,M,,NonLinLoc,confirmed,manual,nz3drx,30,19,9,0.08279744645,220.2682062,0.2838041012,0
2017p311132,earthquake,2017-04-26T02:51:23.372Z,2017-05-22T01:51:55.141Z,179.0126953,-37.1899147,3.919271033,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,39,33,61,0.6741814613,284.9315796,0.5758122007,0
2017p311128,earthquake,2017-04-26T02:49:05.668Z,2017-05-22T01:50:20.909Z,176.2048187,-37.91587448,2.84319373,173.8457336,M,,LOCSAT,confirmed,manual,iasp91,37,31,31,0.2197754532,147.1090622,0.4166376668,0
2017p311074,earthquake,2017-04-26T02:20:22.847Z,2017-05-22T01:46:47.630Z,173.77388,-42.05374908,1.771033299,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,12,4,0.1831059754,132.6382332,0.5329942083,0
2017p311060,earthquake,2017-04-26T02:13:13.935Z,2017-05-22T01:45:22.134Z,170.7840576,-43.23801422,2.158655114,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,5,0.167213425,91.05911255,0.4948426534,0
2017p311055,earthquake,2017-04-26T02:10:27.620Z,2017-05-22T01:42:56.691Z,178.1137085,-38.8860817,2.095441157,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,7,0.3110279143,203.1862783,0.6728060916,0
2017p311034,,2017-04-26T01:59:02.047Z,2017-04-26T02:00:37.423Z,174.1441376,-41.69493894,1.637912247,13.671875,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.07580842667,74.99020826,0.3140069714,0
2017p310970,earthquake,2017-04-26T01:25:21.034Z,2017-04-26T05:34:04.685Z,175.257534,-39.23463614,1.590525381,21.171875,M,,NonLinLoc,confirmed,manual,nz3drx,27,19,12,0.08758515754,268.2257963,0.3269422871,0
2017p310906,,2017-04-26T00:51:00.635Z,2017-04-26T00:53:12.053Z,175.9594185,-38.44829022,1.876830121,84.6875,M,,NonLinLoc,,automatic,nz3drx,18,18,9,0.516507217,120.405477,1.104631856,0
2017p310892,,2017-04-26T00:43:44.517Z,2017-04-26T00:46:02.791Z,175.9793789,-38.97570501,1.791836987,80.9375,M,,NonLinLoc,,automatic,nz3drx,32,32,19,0.2591791404,152.5797674,1.115564968,0
2017p310854,earthquake,2017-04-26T00:23:01.308Z,2017-05-22T01:39:30.403Z,175.7574615,-38.59411621,2.586970771,134.960022,M,,LOCSAT,confirmed,manual,iasp91,52,47,30,0.2722212672,73.41181183,0.4014364583,0
2017p310720,earthquake,2017-04-25T23:11:50.382Z,2017-05-22T01:27:13.058Z,174.1003723,-40.78751373,1.967333275,61.39535904,M,,LOCSAT,confirmed,manual,iasp91,22,15,6,0.1364325285,89.77633667,0.5227827193,0
2017p310706,,2017-04-25T23:04:39.816Z,2017-04-25T23:06:07.259Z,174.0575315,-41.65485633,1.401382983,18.59375,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.1495681213,77.58962527,0.6109486286,0
2017p310630,earthquake,2017-04-25T22:23:52.263Z,2017-05-22T01:23:25.857Z,177.5341492,-37.50742722,2.302891299,42.75296783,M,,LOCSAT,confirmed,manual,iasp91,25,20,11,0.2747804224,158.1775894,0.4569128545,0
2017p310614,,2017-04-25T22:15:16.646Z,2017-04-25T22:17:32.794Z,173.1214548,-42.90589265,1.949649869,12.03125,M,,NonLinLoc,,automatic,nz3drx,10,10,2,0.08828076134,170.6843983,0.5439906362,0
2017p310599,earthquake,2017-04-25T22:07:31.234Z,2017-05-22T01:18:37.505Z,173.5615845,-42.19430542,2.057038952,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,6,0.2221653312,106.1086311,0.3508278119,0
2017p310531,,2017-04-25T21:31:25.061Z,2017-04-25T21:32:51.555Z,174.8109348,-41.0798953,1.552536678,50.46875,M,,NonLinLoc,,automatic,nz3drx,12,12,6,0.1937243148,118.2679818,0.4971639553,0
2017p310452,,2017-04-25T20:48:58.029Z,2017-04-25T20:50:57.827Z,176.6721108,-39.97179319,1.677971883,29.84375,M,,NonLinLoc,,automatic,nz3drx,20,20,12,0.1551884715,74.81019062,0.5008615796,0
2017p310424,earthquake,2017-04-25T20:33:57.728Z,2017-05-22T01:16:18.132Z,174.1870575,-41.72312164,2.211351755,5.733985901,M,,LOCSAT,confirmed,manual,iasp91,24,20,12,0.03272152692,71.14334106,0.353283813,0
2017p310296,,2017-04-25T19:26:14.519Z,2017-04-25T19:28:33.385Z,174.8326672,-39.31510035,2.264262777,24.921875,M,,NonLinLoc,,automatic,nz3drx,45,45,24,0.196552556,42.76288927,0.4878877351,0
2017p310239,,2017-04-25T18:55:34.434Z,2017-04-25T18:57:29.533Z,175.0709305,-41.10344206,1.075277812,28.203125,M,,NonLinLoc,,automatic,nz3drx,11,11,6,0.006674796741,74.5375282,0.341404846,0
2017p310227,,2017-04-25T18:49:16.411Z,2017-04-25T18:52:01.495Z,176.8263351,-39.99309981,2.281016974,35.46875,M,,NonLinLoc,,automatic,nz3drx,42,42,18,0.04690467569,109.6967998,1.036504241,0
2017p310221,earthquake,2017-04-25T18:46:15.910Z,2017-04-25T19:04:55.648Z,175.7404345,-39.44940354,0.967878312,16.953125,M,,NonLinLoc,confirmed,manual,nz3drx,22,19,9,0.04233585378,187.7716094,0.2135984089,0
2017p310177,earthquake,2017-04-25T18:22:45.535Z,2017-05-22T02:07:31.828Z,175.9659576,-38.70590973,1.345352135,151.9456329,M,,LOCSAT,confirmed,manual,iasp91,38,23,7,0.2835542262,195.6125488,0.8343123634,0
2017p310176,earthquake,2017-04-25T18:22:03.391Z,2017-05-22T01:49:56.310Z,173.7083588,-41.95005035,2.207892884,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,23,8,0.2037564814,90.66373444,0.5382768444,0
2017p310155,,2017-04-25T18:10:51.240Z,2017-04-25T18:12:00.238Z,175.901972,-40.59125852,1.319390581,29.140625,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.06392010521,80.19523315,0.2096402848,0
2017p310145,,2017-04-25T18:05:39.086Z,2017-04-25T18:09:05.218Z,174.4690049,-40.64939393,1.768773253,25.15625,M,,NonLinLoc,,automatic,nz3drx,18,18,8,0.3927614865,128.6561265,0.5283192138,0
2017p310122,earthquake,2017-04-25T17:53:26.054Z,2017-05-22T00:39:36.225Z,169.4657593,-43.81422043,2.373126713,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,14,3,0.3793804944,160.1199303,0.7528090405,0
2017p310097,,2017-04-25T17:40:04.313Z,2017-04-25T17:41:19.247Z,170.8091904,-43.15332156,1.756467112,7.34375,M,,NonLinLoc,,automatic,nz3drx,10,10,3,0.09472532661,79.84241697,0.6012604953,0
2017p310076,earthquake,2017-04-25T17:29:00.005Z,2017-05-22T00:37:37.126Z,173.758606,-42.42376709,1.888454444,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,14,4,0.05666163191,187.1690216,1.165883947,0
2017p310066,,2017-04-25T17:23:34.056Z,2017-04-25T17:25:20.937Z,174.7251208,-40.25172392,1.760898449,30.3125,M,,NonLinLoc,,automatic,nz3drx,12,12,5,0.7593368989,128.3118196,1.153780222,0
2017p310034,earthquake,2017-04-25T17:06:26.401Z,2017-05-22T00:34:56.438Z,173.758606,-42.24442291,1.791797871,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,16,6,0.1899338663,156.142128,0.6265844326,0
2017p310028,,2017-04-25T17:03:10.078Z,2017-04-25T17:04:23.306Z,176.5923722,-40.039389,1.093551364,35.46875,M,,NonLinLoc,,automatic,nz3drx,10,10,6,0.1206321368,131.1054046,0.526112472,0
2017p309996,,2017-04-25T16:46:08.122Z,2017-04-25T16:47:48.300Z,175.7317722,-40.86126464,1.495380673,19.765625,M,,NonLinLoc,,automatic,nz3drx,17,17,8,0.1450235289,90.16042117,0.426397941,0
2017p309973,earthquake,2017-04-25T16:33:40.756Z,2017-05-22T00:32:39.443Z,172.3944702,-41.64439774,1.925662153,62.27439499,M,,LOCSAT,confirmed,manual,iasp91,19,12,6,0.3667185307,110.1313438,0.2146729741,0
2017p309964,,2017-04-25T16:29:05.050Z,2017-04-25T16:31:52.595Z,173.6539273,-42.25708465,1.935162469,27.03125,M,,NonLinLoc,,automatic,nz3drx,18,18,7,0.1806905157,167.0554677,0.5360990713,0
2017p309947,,2017-04-25T16:20:00.413Z,2017-04-25T16:21:47.464Z,174.1196577,-41.69338592,1.607924462,14.84375,M,,NonLinLoc,,automatic,nz3drx,14,14,7,0.09017341548,81.77436622,0.3972132384,0
2017p309849,earthquake,2017-04-25T15:27:57.961Z,2017-04-25T19:03:38.944Z,175.3680358,-39.13920036,0.6054741675,5.1171875,M,,NonLinLoc,confirmed,manual,nz3drx,15,10,6,0.08711010913,212.159848,0.2206678445,0
2017p309830,earthquake,2017-04-25T15:17:44.159Z,2017-04-25T19:02:47.046Z,175.727401,-38.93757907,0.8710562638,6.2890625,M,,NonLinLoc,confirmed,manual,nz3drx,21,12,6,0.04716349801,174.0017081,0.2806853975,0
2017p309780,earthquake,2017-04-25T14:51:02.762Z,2017-05-22T00:29:47.588Z,167.7354279,-44.86990356,2.689560248,128.8765106,M,,LOCSAT,confirmed,manual,iasp91,29,20,7,0.2390308082,180.2712288,0.6793413818,0
2017p309769,earthquake,2017-04-25T14:45:23.375Z,2017-05-22T00:25:16.521Z,176.6741028,-39.90099716,1.989715413,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,11,0.1889005005,76.23149109,0.4140235614,0
2017p309757,outside of network interest,2017-04-25T14:35:14.000Z,2017-05-22T00:22:52.850Z,-173.642,-20.467,4.072817548,10,M,,,confirmed,manual,,0,0,15,0,0,4.614120924,0
2017p309740,,2017-04-25T14:29:58.529Z,2017-04-25T14:32:13.311Z,174.4769453,-40.80643405,1.789575843,25.15625,M,,NonLinLoc,,automatic,nz3drx,15,15,7,0.3312939796,109.0017184,0.6863258195,0
2017p309705,,2017-04-25T14:11:17.101Z,2017-04-25T14:13:33.178Z,174.0989509,-41.70779332,1.630283267,19.0625,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.09545083795,94.11196277,0.3028102033,0
2017p309681,earthquake,2017-04-25T13:58:28.289Z,2017-05-22T00:19:04.572Z,179.028595,-38.04191971,2.585956498,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,7,0.5338341594,282.0383606,0.6255802671,0
2017p309652,earthquake,2017-04-25T13:42:29.387Z,2017-05-21T23:45:28.954Z,-179.7535095,-35.19842911,3.851675533,93.56576538,M,,LOCSAT,confirmed,manual,iasp91,27,23,12,2.831066608,298.0419464,0.6040237329,0
2017p309631,,2017-04-25T13:31:49.354Z,2017-04-25T13:33:23.991Z,176.6988401,-39.89260555,1.686842622,34.53125,M,,NonLinLoc,,automatic,nz3drx,18,18,11,0.170215723,84.17509297,0.3039202732,0
2017p309443,,2017-04-25T11:51:31.968Z,2017-04-25T11:53:19.724Z,174.1669323,-41.83157741,1.647390902,10.15625,M,,NonLinLoc,,automatic,nz3drx,11,11,7,0.08859698001,192.3210976,0.5177234345,0
2017p309413,,2017-04-25T11:35:34.847Z,2017-04-25T11:37:29.897Z,175.8095203,-40.42928839,1.184065182,27.03125,M,,NonLinLoc,,automatic,nz3drx,10,10,5,0.0470027568,101.422874,0.2650991584,0
2017p309403,earthquake,2017-04-25T11:30:12.581Z,2017-04-25T19:00:59.558Z,174.4377057,-39.21967582,1.489525207,19.765625,M,,NonLinLoc,confirmed,manual,nz3drx,20,14,6,0.1662879314,94.79870694,0.1957424948,0
2017p309393,earthquake,2017-04-25T11:24:39.423Z,2017-05-21T23:40:58.343Z,168.6594849,-44.20314026,1.86002607,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,12,8,1,0.1584386379,167.0621147,0.5775003014,0
2017p309381,earthquake,2017-04-25T11:18:18.785Z,2017-05-21T23:38:52.017Z,176.2597656,-38.11502457,2.181261749,97.4721756,M,,LOCSAT,confirmed,manual,iasp91,35,29,13,0.3570086062,75.40060043,0.8389592623,0
2017p309355,,2017-04-25T11:04:48.935Z,2017-04-25T11:06:43.520Z,175.0140021,-39.49823185,1.727373467,27.03125,M,,NonLinLoc,,automatic,nz3drx,27,27,11,0.2596402042,97.14498342,0.3770405108,0
2017p309346,,2017-04-25T11:00:01.052Z,2017-04-25T11:02:10.334Z,174.3509805,-40.20546276,2.059070559,40.15625,M,,NonLinLoc,,automatic,nz3drx,21,21,11,0.6676336428,98.95771285,0.7471396886,0
